competencia,uf,cod_subgrupo,nome_subgrupo,qtd_aprovada,valor_total,deflator,valor_total_real,valor_medio,valor_medio_real,grupo_did,tratado,pos_2023,pos_2024,pos_2025,did_2023,did_2024,ano,mes,tempo,data,sistema
2018-08,BR,0403,Cir. vis<c3><a3>o,47650,82858702.75,1.4042122655737497,116351206.71,1738.9024711437567,2441.788178593914,tratamento_2024,1,0,0,0,0,0,2018,8,8,2018-08-01,SIH
2018-09,BR,0403,Cir. vis<c3><a3>o,45539,79952008.06,1.3975042451968052,111733270.68,1755.6821199411495,2453.573215924812,tratamento_2024,1,0,0,0,0,0,2018,9,9,2018-09-01,SIH
2018-10,BR,0403,Cir. vis<c3><a3>o,44615,80660930.38,1.391243648777307,112219007.1,1807.9329906981955,2515.2752908214725,tratamento_2024,1,0,0,0,0,0,2018,10,10,2018-10-01,SIH
2018-11,BR,0403,Cir. vis<c3><a3>o,41913,69183006.69,1.394171408735652,96452969.9,1650.6336146303056,2301.266191873643,tratamento_2024,1,0,0,0,0,0,2018,11,11,2018-11-01,SIH
2018-12,BR,0403,Cir. vis<c3><a3>o,43835,76304824.53,1.392083283809937,106222670.7,1740.7282885821833,2423.2387521387022,tratamento_2024,1,0,0,0,0,0,2018,12,12,2018-12-01,SIH
2019-01,BR,0403,Cir. vis<c3><a3>o,44602,77565495.96,1.387642826764291,107633204.07,1739.0586960225996,2413.1923247836417,tratamento_2024,1,0,0,0,0,0,2019,1,13,2019-01-01,SIH
2019-02,BR,0403,Cir. vis<c3><a3>o,44423,82783570.61,1.3817015102701298,114382184.54,1863.5294917047474,2574.8415131801094,tratamento_2024,1,0,0,0,0,0,2019,2,14,2019-02-01,SIH
2019-03,BR,0403,Cir. vis<c3><a3>o,46536,83170805.52,1.3714158910869771,114061764.36,1787.2358071170706,2451.043586900464,tratamento_2024,1,0,0,0,0,0,2019,3,15,2019-03-01,SIH
2019-04,BR,0403,Cir. vis<c3><a3>o,45687,78254278.54,1.3636431252729215,106710908.95,1712.8346912688512,2335.6952513844203,tratamento_2024,1,0,0,0,0,0,2019,4,16,2019-04-01,SIH
2019-05,BR,0403,Cir. vis<c3><a3>o,49655,86300161.79,1.361872690774914,117529833.55,1737.9954040882087,2366.9284774947137,tratamento_2024,1,0,0,0,0,0,2019,5,17,2019-05-01,SIH
2019-06,BR,0403,Cir. vis<c3><a3>o,48710,86242774,1.3617365171232017,117439934.69,1770.535290494765,2411.0025598439743,tratamento_2024,1,0,0,0,0,0,2019,6,18,2019-06-01,SIH
2019-07,BR,0403,Cir. vis<c3><a3>o,47967,88162798.64,1.3591541242870564,119826831.38,1837.9885888214815,2498.1097708841494,tratamento_2024,1,0,0,0,0,0,2019,7,19,2019-07-01,SIH
2019-08,BR,0403,Cir. vis<c3><a3>o,48687,93102813,1.3576606975197845,126402030.04,1912.2725368168094,2596.2172662106927,tratamento_2024,1,0,0,0,0,0,2019,8,20,2019-08-01,SIH
2019-09,BR,0403,Cir. vis<c3><a3>o,47562,88494007.22,1.358203979111429,120192912.73,1860.60315419873,2527.0786075017872,tratamento_2024,1,0,0,0,0,0,2019,9,21,2019-09-01,SIH
2019-10,BR,0403,Cir. vis<c3><a3>o,47587,86566875.88,1.3568471319794495,117458017.26,1819.12866707294,2468.279514573308,tratamento_2024,1,0,0,0,0,0,2019,10,22,2019-10-01,SIH
2019-11,BR,0403,Cir. vis<c3><a3>o,45088,74170427.59,1.349962324126405,100127282.81,1645.0148063786373,2220.7080112224985,tratamento_2024,1,0,0,0,0,0,2019,11,23,2019-11-01,SIH
2019-12,BR,0403,Cir. vis<c3><a3>o,42742,70455011.03,1.334614260134854,94030262.42,1648.3789020167517,2199.9499887698285,tratamento_2024,1,0,0,0,0,0,2019,12,24,2019-12-01,SIH
2020-01,BR,0403,Cir. vis<c3><a3>o,45779,79543340.22,1.3318174435034964,105937208.02,1737.5508468948644,2314.100526879137,tratamento_2024,1,0,0,0,0,0,2020,1,25,2020-01-01,SIH
2020-02,BR,0403,Cir. vis<c3><a3>o,45773,80350535.11,1.3284962029960066,106745380.8,1755.4133465143207,2332.0599654818343,tratamento_2024,1,0,0,0,0,0,2020,2,26,2020-02-01,SIH
2020-03,BR,0403,Cir. vis<c3><a3>o,26152,42824850.89,1.3275669061616937,56852854.8,1637.5363601254207,2173.939079229122,tratamento_2024,1,0,0,0,0,0,2020,3,27,2020-03-01,SIH
2020-04,BR,0403,Cir. vis<c3><a3>o,27213,46700152.58,1.3316951611612935,62190367.22,1716.097180759196,2285.318311836255,tratamento_2024,1,0,0,0,0,0,2020,4,28,2020-04-01,SIH
2020-05,BR,0403,Cir. vis<c3><a3>o,26514,50285615.91,1.3367749058033465,67220549.47,1896.568451007015,2535.2851123934524,tratamento_2024,1,0,0,0,0,0,2020,5,29,2020-05-01,SIH
2020-06,BR,0403,Cir. vis<c3><a3>o,27038,51355793.24,1.333308304212394,68473105.6,1899.3931962423258,2532.4767216510095,tratamento_2024,1,0,0,0,0,0,2020,6,30,2020-06-01,SIH
2020-07,BR,0403,Cir. vis<c3><a3>o,36548,59384058.71,1.328525612009161,78893242.94,1624.8237580715772,2158.6199775637515,tratamento_2024,1,0,0,0,0,0,2020,7,31,2020-07-01,SIH
2020-08,BR,0403,Cir. vis<c3><a3>o,38006,75160525.28,1.325344784526298,99613610.18,1977.596307951376,2620.996952586434,tratamento_2024,1,0,0,0,0,0,2020,8,32,2020-08-01,SIH
2020-09,BR,0403,Cir. vis<c3><a3>o,34888,61705428.48,1.3169165188059402,81260898.07,1768.6719926622334,2329.193363620729,tratamento_2024,1,0,0,0,0,0,2020,9,33,2020-09-01,SIH
2020-10,BR,0403,Cir. vis<c3><a3>o,39303,72328634.37,1.3056876053995046,94438601.41,1840.2827868101672,2402.834425107498,tratamento_2024,1,0,0,0,0,0,2020,10,34,2020-10-01,SIH
2020-11,BR,0403,Cir. vis<c3><a3>o,38496,62768751.79,1.2941694968772963,81233403.92,1630.5265947111388,2110.1777826267667,tratamento_2024,1,0,0,0,0,0,2020,11,35,2020-11-01,SIH
2020-12,BR,0403,Cir. vis<c3><a3>o,41532,68310231.28,1.2769309293313236,87227447.11,1644.7614196282384,2100.2467280651063,tratamento_2024,1,0,0,0,0,0,2020,12,36,2020-12-01,SIH
2021-01,BR,0403,Cir. vis<c3><a3>o,36290,60904219.57,1.2737465629240137,77576540.34,1678.2645238357675,2137.683668779278,tratamento_2024,1,0,0,0,0,0,2021,1,37,2021-01-01,SIH
2021-02,BR,0403,Cir. vis<c3><a3>o,37981,72624950.78,1.2628857455126057,91717015.11,1912.1389847555356,2414.8130673231353,tratamento_2024,1,0,0,0,0,0,2021,2,38,2021-02-01,SIH
2021-03,BR,0403,Cir. vis<c3><a3>o,36769,59968147.45,1.2512491286164722,75035092.24,1630.9431164839948,2040.7161532812966,tratamento_2024,1,0,0,0,0,0,2021,3,39,2021-03-01,SIH
2021-04,BR,0403,Cir. vis<c3><a3>o,44178,77544099.87,1.2473822436611226,96727133.28,1755.2650611163929,2189.486470188782,tratamento_2024,1,0,0,0,0,0,2021,4,40,2021-04-01,SIH
2021-05,BR,0403,Cir. vis<c3><a3>o,45305,78746988.08,1.2371141958356864,97419016.83,1738.1522586910937,2150.2928336828163,tratamento_2024,1,0,0,0,0,0,2021,5,41,2021-05-01,SIH
2021-06,BR,0403,Cir. vis<c3><a3>o,42708,70660461.28,1.2305920579286644,86954202.46,1654.501762667416,2036.0167289500794,tratamento_2024,1,0,0,0,0,0,2021,6,42,2021-06-01,SIH
2021-07,BR,0403,Cir. vis<c3><a3>o,47459,87866019.44,1.2188907071401192,107099074.57,1851.4089938683917,2256.6652177669143,tratamento_2024,1,0,0,0,0,0,2021,7,43,2021-07-01,SIH
2021-08,BR,0403,Cir. vis<c3><a3>o,49828,92726312.54,1.2083778201052038,112048419.41,1860.92784257847,2248.7039297182305,tratamento_2024,1,0,0,0,0,0,2021,8,44,2021-08-01,SIH
2021-09,BR,0403,Cir. vis<c3><a3>o,48903,90644414.71,1.1945213721878252,108276690.64,1853.5552974255156,2214.1114172954626,tratamento_2024,1,0,0,0,0,0,2021,9,45,2021-09-01,SIH
2021-10,BR,0403,Cir. vis<c3><a3>o,47957,92719896.13,1.1797741947534075,109388540.79,1933.3965037429364,2280.971303250829,tratamento_2024,1,0,0,0,0,0,2021,10,46,2021-10-01,SIH
2021-11,BR,0403,Cir. vis<c3><a3>o,44770,76525193.01,1.1686718125343314,89432836.02,1709.2962477105204,1997.6063439803438,tratamento_2024,1,0,0,0,0,0,2021,11,47,2021-11-01,SIH
2021-12,BR,0403,Cir. vis<c3><a3>o,44423,81301517.38,1.1602023354852886,94326210.34,1830.1671967224186,2123.3642559034733,tratamento_2024,1,0,0,0,0,0,2021,12,48,2021-12-01,SIH
2022-01,BR,0403,Cir. vis<c3><a3>o,44669,81996219,1.153970892664898,94621250.03,1835.6403546083413,2118.2755385166447,tratamento_2024,1,0,0,0,0,0,2022,1,49,2022-01-01,SIH
2022-02,BR,0403,Cir. vis<c3><a3>o,46819,78661881.2,1.142432326170575,89865875.92,1680.1273243768555,1919.4317674448407,tratamento_2024,1,0,0,0,0,0,2022,2,50,2022-02-01,SIH
2022-03,BR,0403,Cir. vis<c3><a3>o,50466,93353751.41,1.1242199627736422,104950150.93,1849.8345700075297,2079.620951333571,tratamento_2024,1,0,0,0,0,0,2022,3,51,2022-03-01,SIH
2022-04,BR,0403,Cir. vis<c3><a3>o,52427,95279757.99,1.1124282236034455,105991891.93,1817.3795561447346,2021.7043113281327,tratamento_2024,1,0,0,0,0,0,2022,4,52,2022-04-01,SIH
2022-05,BR,0403,Cir. vis<c3><a3>o,50597,89805706.33,1.1072242695366237,99435057.59,1774.9215631361542,1965.2362311994782,tratamento_2024,1,0,0,0,0,0,2022,5,53,2022-05-01,SIH
2022-06,BR,0403,Cir. vis<c3><a3>o,47806,92020916.74,1.0998552394324266,101209687.41,1924.882164163494,2117.0917334644187,tratamento_2024,1,0,0,0,0,0,2022,6,54,2022-06-01,SIH
2022-07,BR,0403,Cir. vis<c3><a3>o,50972,97872427.83,1.1073854605642637,108382503.57,1920.1213966491407,2126.314517185906,tratamento_2024,1,0,0,0,0,0,2022,7,55,2022-07-01,SIH
2022-08,BR,0403,Cir. vis<c3><a3>o,50781,90075461.34,1.1113864517907102,100108647.37,1773.8024327996693,1971.3799919261141,tratamento_2024,1,0,0,0,0,0,2022,8,56,2022-08-01,SIH
2022-09,BR,0403,Cir. vis<c3><a3>o,51290,89361895.36,1.114618846445402,99604452.72,1742.2869050497172,1941.9858202378632,tratamento_2024,1,0,0,0,0,0,2022,9,57,2022-09-01,SIH
2022-10,BR,0403,Cir. vis<c3><a3>o,50238,90248421.77,1.1080811675568163,100002576.57,1796.4174881563756,1990.5763877941,tratamento_2024,1,0,0,0,0,0,2022,10,58,2022-10-01,SIH
2022-11,BR,0403,Cir. vis<c3><a3>o,48908,88271381.06,1.103556585556037,97412463.88,1804.8454457348491,1991.7490774515416,tratamento_2024,1,0,0,0,0,0,2022,11,59,2022-11-01,SIH
2022-12,BR,0403,Cir. vis<c3><a3>o,45734,74826752.18,1.096756694052909,82066741.35,1636.1296230375651,1794.4361164560282,tratamento_2024,1,0,0,0,0,0,2022,12,60,2022-12-01,SIH
2023-01,BR,0403,Cir. vis<c3><a3>o,47391,81925867.45,1.0909745290489494,89379034.66,1728.7220664261147,1885.9917423139414,tratamento_2024,1,1,0,0,0,0,2023,1,61,2023-01-01,SIH
2023-02,BR,0403,Cir. vis<c3><a3>o,49636,95426454.23,1.0818866809291443,103240609.84,1922.5250670884036,2079.9542638407606,tratamento_2024,1,1,0,0,0,0,2023,2,62,2023-02-01,SIH
2023-03,BR,0403,Cir. vis<c3><a3>o,49208,93766799.28,1.0742594389128632,100729869.18,1905.5194131035605,2047.0222154934158,tratamento_2024,1,1,0,0,0,0,2023,3,63,2023-03-01,SIH
2023-04,BR,0403,Cir. vis<c3><a3>o,48376,91678008.49,1.0677461871711194,97888844.01,1895.1134548123034,2023.5001655779727,tratamento_2024,1,1,0,0,0,0,2023,4,64,2023-04-01,SIH
2023-05,BR,0403,Cir. vis<c3><a3>o,50144,97726416.01,1.0652960063564991,104107560.69,1948.9154437220805,2076.1718389039565,tratamento_2024,1,1,0,0,0,0,2023,5,65,2023-05-01,SIH
2023-06,BR,0403,Cir. vis<c3><a3>o,51075,92899927.47,1.066148925496897,99045157.85,1818.8923635829663,1939.2101390112578,tratamento_2024,1,1,0,0,0,0,2023,6,66,2023-06-01,SIH
2023-07,BR,0403,Cir. vis<c3><a3>o,51120,90095743.59,1.0648710802006562,95940351.8,1762.4362987089203,1876.767445226917,tratamento_2024,1,1,0,0,0,0,2023,7,67,2023-07-01,SIH
2023-08,BR,0403,Cir. vis<c3><a3>o,48845,83701740.94,1.0624274969576537,88927031.12,1713.6194275770292,1820.596399222029,tratamento_2024,1,1,0,0,0,0,2023,8,68,2023-08-01,SIH
2023-09,BR,0403,Cir. vis<c3><a3>o,52149,87521551.22,1.059672348850642,92744167.76,1678.297785575946,1778.4457565821015,tratamento_2024,1,1,0,0,0,0,2023,9,69,2023-09-01,SIH
2023-10,BR,0403,Cir. vis<c3><a3>o,49583,97490480.64,1.0571352243122925,103060621.12,1966.2077857330135,2078.5475086219067,tratamento_2024,1,1,0,0,0,0,2023,10,70,2023-10-01,SIH
2023-11,BR,0403,Cir. vis<c3><a3>o,49044,90934478.53,1.0541835104829405,95861627.8,1854.1407415789904,1954.6045958730936,tratamento_2024,1,1,0,0,0,0,2023,11,71,2023-11-01,SIH
2023-12,BR,0403,Cir. vis<c3><a3>o,46560,89730240.03,1.048312957918596,94065373.34,1927.1958769329897,2020.3044102233678,tratamento_2024,1,1,0,0,0,0,2023,12,72,2023-12-01,SIH
2024-01,BR,0403,Cir. vis<c3><a3>o,46314,90488378.04,1.043928458393344,94463392.99,1953.8018318435031,2039.6293343265534,tratamento_2024,1,1,0,0,0,0,2024,1,73,2024-01-01,SIH
2024-02,BR,0403,Cir. vis<c3><a3>o,51090,91331431.61,1.0353351764289835,94558643.86,1787.6576944607555,1850.824894499902,tratamento_2024,1,1,0,0,0,0,2024,2,74,2024-02-01,SIH
2024-03,BR,0403,Cir. vis<c3><a3>o,54475,90807657.48,1.0336812863707905,93866176.2,1666.9602107388712,1723.1055750344194,tratamento_2024,1,1,1,0,0,1,2024,3,75,2024-03-01,SIH
2024-04,BR,0403,Cir. vis<c3><a3>o,59889,103463241.51,1.0297681673349175,106543152.6,1727.5833877673697,1779.0103792015227,tratamento_2024,1,1,1,0,0,1,2024,4,76,2024-04-01,SIH
2024-05,BR,0403,Cir. vis<c3><a3>o,60970,99909375.44,1.0250529238850463,102412397.42,1638.6645143513203,1679.7178517303591,tratamento_2024,1,1,1,0,0,1,2024,5,77,2024-05-01,SIH
2024-06,BR,0403,Cir. vis<c3><a3>o,60653,114443071.8,1.0229048237551606,117064370.19,1886.849319901736,1930.0672710335843,tratamento_2024,1,1,1,0,0,1,2024,6,78,2024-06-01,SIH
2024-07,BR,0403,Cir. vis<c3><a3>o,60021,98453499.41,1.0190325002541945,100327315.66,1640.317545692341,1671.5368897552523,tratamento_2024,1,1,1,0,0,1,2024,7,79,2024-07-01,SIH
2024-08,BR,0403,Cir. vis<c3><a3>o,60708,119008569.12,1.0192363475236994,121297859.31,1960.3440917177309,1998.0539518679582,tratamento_2024,1,1,1,0,0,1,2024,8,80,2024-08-01,SIH
2024-09,BR,0403,Cir. vis<c3><a3>o,57981,106088515.98,1.014771353568,107655586.96,1829.7117328090237,1856.7390517583344,tratamento_2024,1,1,1,0,0,1,2024,9,81,2024-09-01,SIH
2024-10,BR,0403,Cir. vis<c3><a3>o,59423,97922768.05,1.00912028,98815851.11,1647.89337546068,1662.9226244046918,tratamento_2024,1,1,1,0,0,1,2024,10,82,2024-10-01,SIH
2024-11,BR,0403,Cir. vis<c3><a3>o,51641,101237307.85,1.0052,101763741.85,1960.4056437714219,1970.5997531031544,tratamento_2024,1,1,1,0,0,1,2024,11,83,2024-11-01,SIH
2024-12,BR,0403,Cir. vis<c3><a3>o,53204,91589706.34,1,91589706.34,1721.4815867228028,1721.4815867228028,tratamento_2024,1,1,1,0,0,1,2024,12,84,2024-12-01,SIH
2025-01,BR,0403,Cir. vis<c3><a3>o,58050,103299106.33,0.998402555910543,103134091.78,1779.48503583118,1776.6424079242033,tratamento_2024,1,1,1,1,0,1,2025,1,85,2025-01-01,SIH
2025-02,BR,0403,Cir. vis<c3><a3>o,58702,105288376.56,0.9854926028136836,103760916.26,1793.6079956389901,1767.5874120132194,tratamento_2024,1,1,1,1,0,1,2025,2,86,2025-02-01,SIH
2025-03,BR,0403,Cir. vis<c3><a3>o,58740,100014997.95,0.9800045771814674,98015155.78,1702.6727604698672,1668.627098740211,tratamento_2024,1,1,1,1,0,1,2025,3,87,2025-03-01,SIH
2025-04,BR,0403,Cir. vis<c3><a3>o,60832,108425804.68,0.9758086002006048,105802832.69,1782.3810606259865,1739.2627677866913,tratamento_2024,1,1,1,1,0,1,2025,4,88,2025-04-01,SIH
2025-05,BR,0403,Cir. vis<c3><a3>o,66322,121174448.66,0.9723082903553256,117818921.01,1827.062643768282,1776.4681555140075,tratamento_2024,1,1,1,1,0,1,2025,5,89,2025-05-01,SIH
2025-06,BR,0403,Cir. vis<c3><a3>o,60488,110081752.91,0.969593428754812,106734544.25,1819.8940766763656,1764.5573378190716,tratamento_2024,1,1,1,1,0,1,2025,6,90,2025-06-01,SIH
2025-07,BR,0403,Cir. vis<c3><a3>o,63882,106005401.49,0.9665006267492148,102454286.98,1659.3939057950595,1603.8052499921732,tratamento_2024,1,1,1,1,0,1,2025,7,91,2025-07-01,SIH
2025-08,BR,0403,Cir. vis<c3><a3>o,63635,106710945.05,0.9647640514565928,102950883.68,1676.9222134045729,1617.834268562898,tratamento_2024,1,1,1,1,0,1,2025,8,92,2025-08-01,SIH
2025-09,BR,0403,Cir. vis<c3><a3>o,61181,117129813.52,0.9623581560664268,112720831.36,1914.4802066000882,1842.4156414573151,tratamento_2024,1,1,1,1,0,1,2025,9,93,2025-09-01,SIH
2018-01,BR,0404,Cir. circulat<c3><b3>rio,34058,179539474.79,1.4400473769328803,258545349.73,5271.580092489283,7591.325084561629,tratamento_2024,1,0,0,0,0,0,2018,1,1,2018-01-01,SIH
2018-02,BR,0404,Cir. circulat<c3><b3>rio,33529,184490241.26,1.435453924374881,264827240.83,5502.408102239851,7898.4533040054885,tratamento_2024,1,0,0,0,0,0,2018,2,2,2018-02-01,SIH
2018-03,BR,0404,Cir. circulat<c3><b3>rio,34732,207692495.13,1.4341631775151176,297864928.76,5979.859931187378,8576.09491995854,tratamento_2024,1,0,0,0,0,0,2018,3,3,2018-03-01,SIH
2018-04,BR,0404,Cir. circulat<c3><b3>rio,35967,180684020.02,1.4310149446369165,258561532.91,5023.605527844969,7188.854586426446,tratamento_2024,1,0,0,0,0,0,2018,4,4,2018-04-01,SIH
2018-05,BR,0404,Cir. circulat<c3><b3>rio,35698,201755875.66,1.4253136898774068,287565411.59,5651.741712700991,8055.504834724634,tratamento_2024,1,0,0,0,0,0,2018,5,5,2018-05-01,SIH
2018-06,BR,0404,Cir. vis<c3><a3>o,37812,193925576.5,1.407578204500698,272965414.78,5128.678104834444,7219.015518353961,tratamento_2024,1,0,0,0,0,0,2018,6,6,2018-06-01,SIH
2018-07,BR,0404,Cir. circulat<c3><b3>rio,37200,205696504.68,1.4029484745347331,288581597.46,5529.475932258065,7757.569824193548,tratamento_2024,1,0,0,0,0,0,2018,7,7,2018-07-01,SIH
2018-08,BR,0404,Cir. vis<c3><a3>o,34953,187089491.91,1.4042122655737497,262713359.3,5352.601834177323,7516.18914828484,tratamento_2024,1,0,0,0,0,0,2018,8,8,2018-08-01,SIH
2018-09,BR,0404,Cir. circulat<c3><b3>rio,35514,204994443.52,1.3975042451968052,286480605.06,5772.21500028158,8066.694967055246,tratamento_2024,1,0,0,0,0,0,2018,9,9,2018-09-01,SIH
2018-10,BR,0404,Cir. circulat<c3><b3>rio,34485,182783710.06,1.391243648777307,254296675.72,5300.383066840655,7374.124277801943,tratamento_2024,1,0,0,0,0,0,2018,10,10,2018-10-01,SIH
2018-11,BR,0404,Cir. circulat<c3><b3>rio,33778,174631478.77,1.394171408735652,243466214.77,5169.976871632423,7207.833938362248,tratamento_2024,1,0,0,0,0,0,2018,11,11,2018-11-01,SIH
2018-12,BR,0404,Cir. circulat<c3><b3>rio,32218,192908501.69,1.392083283809937,268544700.51,5987.600151778509,8335.238081507232,tratamento_2024,1,0,0,0,0,0,2018,12,12,2018-12-01,SIH
2019-01,BR,0404,Cir. circulat<c3><b3>rio,33207,165431881.64,1.387642826764291,229560363.88,4981.837613756135,6913.01122895775,tratamento_2024,1,0,0,0,0,0,2019,1,13,2019-01-01,SIH
2019-02,BR,0404,Cir. circulat<c3><b3>rio,33554,188627606.18,1.3817015102701298,260627048.34,5621.613106634082,7767.391319663826,tratamento_2024,1,0,0,0,0,0,2019,2,14,2019-02-01,SIH
2019-03,BR,0404,Cir. circulat<c3><b3>rio,36504,198580153.98,1.3714158910869771,272335978.82,5439.956004273504,7460.442111001534,tratamento_2024,1,0,0,0,0,0,2019,3,15,2019-03-01,SIH
2019-04,BR,0404,Cir. circulat<c3><b3>rio,35011,205295929.57,1.3636431252729215,279950383,5863.7550932564045,7996.06932107052,tratamento_2024,1,0,0,0,0,0,2019,4,16,2019-04-01,SIH
2019-05,BR,0404,Cir. circulat<c3><b3>rio,36671,184411578.91,1.361872690774914,251145093.18,5028.812383354694,6848.602251915683,tratamento_2024,1,0,0,0,0,0,2019,5,17,2019-05-01,SIH
2019-06,BR,0404,Cir. circulat<c3><b3>rio,37153,221646031.98,1.3617365171232017,301823495.62,5965.764056200037,8123.7987677980245,tratamento_2024,1,0,0,0,0,0,2019,6,18,2019-06-01,SIH
2019-07,BR,0404,Cir. circulat<c3><b3>rio,39878,204233683.35,1.3591541242870564,277585053.04,5121.462544510758,6960.856939665981,tratamento_2024,1,0,0,0,0,0,2019,7,19,2019-07-01,SIH
2019-08,BR,0404,Cir. circulat<c3><b3>rio,36823,212159743.28,1.3576606975197845,288040945.05,5761.609409336556,7822.310649594004,tratamento_2024,1,0,0,0,0,0,2019,8,20,2019-08-01,SIH
2019-09,BR,0404,Cir. circulat<c3><b3>rio,33857,197418861.2,1.358203979111429,268135082.83,5830.961431904776,7919.6350187553535,tratamento_2024,1,0,0,0,0,0,2019,9,21,2019-09-01,SIH
2019-10,BR,0404,Cir. circulat<c3><b3>rio,36400,211766217.81,1.3568471319794495,287334385.29,5817.753236538461,7893.801793681319,tratamento_2024,1,0,0,0,0,0,2019,10,22,2019-10-01,SIH
2019-11,BR,0404,Cir. circulat<c3><b3>rio,33399,173419777.37,1.349962324126405,234110165.71,5192.36436330429,7009.496263660589,tratamento_2024,1,0,0,0,0,0,2019,11,23,2019-11-01,SIH
2019-12,BR,0404,Cir. circulat<c3><b3>rio,31402,170886135.65,1.334614260134854,228067073.5,5441.887002420228,7262.819995541685,tratamento_2024,1,0,0,0,0,0,2019,12,24,2019-12-01,SIH
2020-01,BR,0404,Cir. circulat<c3><b3>rio,33819,178514409.37,1.3318174435034964,237748604.32,5278.524183742867,7030.030583991247,tratamento_2024,1,0,0,0,0,0,2020,1,25,2020-01-01,SIH
2020-02,BR,0404,Cir. vis<c3><a3>o,33688,203657881.94,1.3284962029960066,270558722.87,6045.413261101876,8031.308562989789,tratamento_2024,1,0,0,0,0,0,2020,2,26,2020-02-01,SIH
2020-03,BR,0404,Cir. circulat<c3><b3>rio,19482,99081988.56,1.3275669061616937,131537969.01,5085.822223591007,6751.769274715122,tratamento_2024,1,0,0,0,0,0,2020,3,27,2020-03-01,SIH
2020-04,BR,0404,Cir. circulat<c3><b3>rio,20285,120529235.23,1.3316951611612935,160508199.33,5941.791236381563,7912.654637909786,tratamento_2024,1,0,0,0,0,0,2020,4,28,2020-04-01,SIH
2020-05,BR,0404,Cir. circulat<c3><b3>rio,21175,119236845.81,1.3367749058033465,159392823.33,5631.0198729634,7527.406060448643,tratamento_2024,1,0,0,0,0,0,2020,5,29,2020-05-01,SIH
2020-06,BR,0404,Cir. circulat<c3><b3>rio,22310,111658494.55,1.333308304212394,148875198.02,5004.863045719409,6673.025460331691,tratamento_2024,1,0,0,0,0,0,2020,6,30,2020-06-01,SIH
2020-07,BR,0404,Cir. vis<c3><a3>o,28274,169213556.46,1.328525612009161,224804543.66,5984.775994199618,7950.928190563769,tratamento_2024,1,0,0,0,0,0,2020,7,31,2020-07-01,SIH
2020-08,BR,0404,Cir. circulat<c3><b3>rio,27023,134959025.7,1.325344784526298,178867240.84,4994.228090885542,6619.074153128817,tratamento_2024,1,0,0,0,0,0,2020,8,32,2020-08-01,SIH
2020-09,BR,0404,Cir. circulat<c3><b3>rio,26850,136125536.36,1.3169165188059402,179265967.46,5069.852378398511,6676.572344878958,tratamento_2024,1,0,0,0,0,0,2020,9,33,2020-09-01,SIH
2020-10,BR,0404,Cir. circulat<c3><b3>rio,29685,152439518.95,1.3056876053995046,199038390.47,5135.237289877042,6705.015680309921,tratamento_2024,1,0,0,0,0,0,2020,10,34,2020-10-01,SIH
2020-11,BR,0404,Cir. circulat<c3><b3>rio,30958,164195683.53,1.2941694968772963,212497045.14,5303.820774274824,6864.043062859358,tratamento_2024,1,0,0,0,0,0,2020,11,35,2020-11-01,SIH
